,RIC,Date,Gamma Estimate,CI Lower Bound,CI Upper Bound
1522,SRENH.S,2024-03-14,9.248929614291971e-11,7.477716898358941e-11,1.1020142330225002e-10
1523,SRENH.S,2024-03-15,6.039913346701504e-10,4.297812725926888e-10,7.78201396747612e-10
1524,SRENH.S,2024-03-18,7.38967562325987e-11,5.41673476379963e-11,9.362616482720111e-11
1525,UBSG.S,2023-12-21,4.214087984727555e-11,2.6257874547186776e-11,5.8023885147364324e-11
1526,UBSG.S,2023-12-22,6.999152487507845e-11,4.9976598264714196e-11,9.000645148544271e-11
1527,UBSG.S,2023-12-27,2.3464420559768773e-11,1.659709937774013e-11,3.033174174179742e-11
1528,UBSG.S,2023-12-28,9.127532583977255e-11,5.1029371256452146e-11,1.3152128042309295e-10
1529,UBSG.S,2023-12-29,3.6281414829756025e-11,2.554425084301895e-11,4.70185788164931e-11
1530,UBSG.S,2024-01-03,2.3920801175267578e-11,1.8404592024976767e-11,2.943701032555839e-11
1531,UBSG.S,2024-01-04,3.096567032162199e-11,2.1460348402172063e-11,4.047099224107192e-11
1532,UBSG.S,2024-01-05,7.353941266036249e-11,5.349150136969477e-11,9.35873239510302e-11
1533,UBSG.S,2024-01-08,3.669296972574829e-11,2.8915422509820217e-11,4.447051694167636e-11
1534,UBSG.S,2024-01-09,2.554120978948564e-11,2.0110976097446755e-11,3.097144348152453e-11
1535,UBSG.S,2024-01-10,4.337658091895435e-11,1.7567122402662245e-11,6.918603943524645e-11
1536,UBSG.S,2024-01-11,5.0633749732736364e-11,1.3843295942594651e-11,8.742420352287808e-11
1537,UBSG.S,2024-01-12,3.596370281571016e-11,2.1438837289693772e-11,5.0488568341726547e-11
1538,UBSG.S,2024-01-15,8.014466324297891e-11,5.622734255463242e-11,1.0406198393132539e-10
1539,UBSG.S,2024-01-16,4.447500052819164e-11,4.030842940311565e-11,4.864157165326762e-11
1540,UBSG.S,2024-01-17,2.440845305627629e-11,1.7372043369009043e-11,3.144486274354354e-11
1541,UBSG.S,2024-01-18,4.1148159284151086e-11,3.239091620623091e-11,4.990540236207126e-11
1542,UBSG.S,2024-01-19,3.1483776501288233e-11,2.169639975367005e-11,4.127115324890642e-11
1543,UBSG.S,2024-01-22,4.880619677180782e-11,4.027740822077905e-11,5.73349853228366e-11
1544,UBSG.S,2024-01-23,5.824418448164885e-11,4.8887435378992364e-11,6.760093358430533e-11
1545,UBSG.S,2024-01-24,3.781527865847484e-11,2.4156534750658648e-11,5.1474022566291026e-11
1546,UBSG.S,2024-01-25,2.360328194908758e-11,1.5469911261661836e-11,3.173665263651332e-11
1547,UBSG.S,2024-01-26,3.863216435831552e-11,2.492693927387494e-11,5.23373894427561e-11
1548,UBSG.S,2024-01-29,3.453872042553871e-11,2.8452359993049264e-11,4.062508085802816e-11
1549,UBSG.S,2024-01-30,1.186341638545575e-11,8.336508467026575e-12,1.5390324303884926e-11
1550,UBSG.S,2024-01-31,2.536066374514014e-11,2.1341575445788798e-11,2.937975204449148e-11
1551,UBSG.S,2024-02-01,4.451547687138362e-11,3.4342900798571655e-11,5.468805294419558e-11
1552,UBSG.S,2024-02-02,9.259349614118336e-12,1.3717552875002342e-12,1.714694394073644e-11
1553,UBSG.S,2024-02-05,6.307232408104334e-11,5.027590722703441e-11,7.586874093505227e-11
1554,UBSG.S,2024-02-06,1.6016110028262396e-11,8.538827498730474e-12,2.349339255779432e-11
1555,UBSG.S,2024-02-07,1.2298721791278903e-11,8.373526957099636e-12,1.6223916625458172e-11
1556,UBSG.S,2024-02-08,3.3254804134576905e-11,2.5568382091152087e-11,4.094122617800172e-11
1557,UBSG.S,2024-02-09,3.671788756739138e-11,2.2453209740941084e-11,5.098256539384168e-11
1558,UBSG.S,2024-02-12,3.767560819643018e-11,2.161313798754994e-11,5.3738078405310424e-11
1559,UBSG.S,2024-02-13,3.3396010257383e-11,6.122522610035287e-12,6.06694979047307e-11
1560,UBSG.S,2024-02-14,6.194718240189011e-11,4.287924581300466e-11,8.101511899077557e-11
1561,UBSG.S,2024-02-15,6.271284957387845e-11,4.4461785381702536e-11,8.096391376605437e-11
1562,UBSG.S,2024-02-16,2.9007103669913648e-11,2.2338286256039945e-11,3.567592108378735e-11
1563,UBSG.S,2024-02-19,3.8492905989845826e-11,1.961875505986732e-11,5.7367056919824335e-11
1564,UBSG.S,2024-02-20,1.6323288577378898e-11,9.572237258155808e-12,2.3074339896601986e-11
1565,UBSG.S,2024-02-21,2.1863911071100505e-11,8.898159539870515e-12,3.4829662602330494e-11
1566,UBSG.S,2024-02-22,1.860703452490313e-11,-4.313677444882163e-12,4.1527746494688427e-11
1567,UBSG.S,2024-02-23,5.598391395057007e-11,3.878235283285631e-11,7.318547506828384e-11
1568,UBSG.S,2024-02-26,1.3814560285345556e-10,9.965491159041126e-11,1.7663629411649985e-10
1569,UBSG.S,2024-02-27,3.2719347547556726e-11,1.2033562033705911e-11,5.340513306140754e-11
1570,UBSG.S,2024-02-28,1.7552474127802668e-11,1.0418973426142452e-11,2.4685974829462885e-11
1571,UBSG.S,2024-02-29,9.514388416133232e-12,5.1531973269427326e-12,1.387557950532373e-11
1572,UBSG.S,2024-03-01,2.307596936183292e-11,1.4553546239435544e-11,3.159839248423029e-11
1573,UBSG.S,2024-03-04,1.772990668056987e-11,4.4471912535654446e-12,3.1012622107574295e-11
1574,UBSG.S,2024-03-05,4.777387886247745e-11,2.7775118702368273e-11,6.777263902258663e-11
1575,UBSG.S,2024-03-06,2.2616273127113516e-11,1.4524265740401395e-11,3.0708280513825635e-11
1576,UBSG.S,2024-03-07,5.61896285603792e-11,4.4405931771659166e-11,6.797332534909923e-11
1577,UBSG.S,2024-03-08,4.7883751768414316e-11,4.061555589671478e-11,5.515194764011385e-11
1578,UBSG.S,2024-03-11,1.5674709668913594e-11,1.0406249900308341e-11,2.0943169437518846e-11
1579,UBSG.S,2024-03-12,1.3609818762837251e-11,6.54609410439231e-12,2.0673543421282192e-11
1580,UBSG.S,2024-03-13,3.366249024020386e-11,1.5233475479691593e-11,5.2091505000716126e-11
1581,UBSG.S,2024-03-14,1.8437817263248863e-11,1.2016670602827951e-11,2.4858963923669775e-11
1582,UBSG.S,2024-03-15,1.814972078554845e-12,-1.466662865107899e-12,5.096607022217589e-12
1583,UBSG.S,2024-03-18,3.69730615229805e-11,2.8232989373390452e-11,4.571313367257055e-11
1584,UHR.S,2023-12-21,4.834961151401684e-10,2.3216167623211387e-10,7.34830554048223e-10
1585,UHR.S,2023-12-22,1.6497146650671473e-09,5.223401472661074e-11,3.247195315407684e-09
1586,UHR.S,2023-12-27,7.235974108121792e-10,1.9665851431990732e-10,1.250536307304451e-09
1587,UHR.S,2023-12-28,5.296798214755366e-10,2.639647205184031e-10,7.9539492243267e-10
1588,UHR.S,2023-12-29,1.0396885886969127e-09,-8.304950369015229e-10,2.9098722142953485e-09
1589,UHR.S,2024-01-03,3.8458212501530665e-10,2.4392944262024766e-10,5.252348074103657e-10
1590,UHR.S,2024-01-05,3.267205541846632e-09,3.1713883733912417e-09,3.363022710302022e-09
1591,UHR.S,2024-01-08,3.684569792002606e-09,3.158786619796592e-09,4.21035296420862e-09
1592,UHR.S,2024-01-09,1.9052944822950666e-09,6.237827838256142e-10,3.186806180764519e-09
1593,UHR.S,2024-01-10,2.468332121997915e-09,1.2112208208207547e-09,3.725443423175075e-09
1594,UHR.S,2024-01-11,1.5754068522114736e-09,4.615947008525268e-10,2.6892190035704205e-09
1595,UHR.S,2024-01-12,1.0711356733482677e-09,5.992087946635168e-10,1.5430625520330187e-09
1596,UHR.S,2024-01-15,3.6201739013353106e-09,1.5359473572303082e-09,5.704400445440313e-09
1597,UHR.S,2024-01-16,3.5200442005416075e-09,1.321602913949617e-09,5.718485487133598e-09
1598,UHR.S,2024-01-17,1.5201280413093748e-09,7.449072431108959e-10,2.2953488395078537e-09
1599,UHR.S,2024-01-18,4.3964195366435765e-09,3.0095706011587847e-09,5.7832684721283684e-09
1600,UHR.S,2024-01-19,4.736107380139716e-09,2.336733361541013e-09,7.135481398738419e-09
1601,UHR.S,2024-01-22,2.495553741710296e-09,-1.2705739756760197e-11,5.003813223177352e-09
1602,UHR.S,2024-01-23,2.001103487997299e-10,6.163255073808805e-11,3.3858814686137173e-10
1603,UHR.S,2024-01-24,7.030445261944086e-10,1.2716044433014947e-10,1.2789286080586675e-09
1604,UHR.S,2024-01-25,5.504560189290667e-10,2.399769663876884e-10,8.609350714704449e-10
1605,UHR.S,2024-01-26,8.366056613207268e-10,-1.1794218346264905e-08,1.3467429668906357e-08
1606,UHR.S,2024-01-29,2.660915925139959e-09,2.2155439988657733e-09,3.1062878514141444e-09
1607,UHR.S,2024-01-30,5.581690755698226e-10,2.689899715489866e-10,8.473481795906584e-10
1608,UHR.S,2024-01-31,1.9052723924099246e-09,1.1812718553833363e-09,2.629272929436513e-09
1609,UHR.S,2024-02-01,5.016143554109164e-10,1.492620419474491e-10,8.539666688743837e-10
1610,UHR.S,2024-02-02,3.0672813809262296e-10,1.1314822340110247e-10,5.003080527841434e-10
1611,UHR.S,2024-02-05,7.218161586930983e-10,2.686215129193074e-10,1.1750108044668894e-09
1612,UHR.S,2024-02-06,6.433453822221822e-10,2.3592562754619736e-10,1.050765136898167e-09
1613,UHR.S,2024-02-07,5.661929111732113e-10,2.376883583997649e-10,8.946974639466577e-10
1614,UHR.S,2024-02-08,6.510389075641806e-10,3.847763172203566e-10,9.173014979080046e-10
1615,UHR.S,2024-02-09,2.8816201034558376e-09,1.2219106459603435e-09,4.541329560951332e-09
1616,UHR.S,2024-02-12,2.982076119878875e-10,1.8238661815844218e-10,4.140286058173328e-10
1617,UHR.S,2024-02-13,5.190283324676207e-10,1.20030189545993e-10,9.180264753892484e-10
1618,UHR.S,2024-02-14,2.071043563514196e-09,2.5960063517696314e-10,3.882486491851428e-09
1619,UHR.S,2024-02-15,8.34840961478989e-10,4.413854457111001e-10,1.2282964772468778e-09
1620,UHR.S,2024-02-16,5.389357236142329e-10,3.6669896450656037e-10,7.111724827219054e-10
1621,UHR.S,2024-02-19,2.783866965278332e-10,9.824791673393002e-11,4.585254763217364e-10
1622,UHR.S,2024-02-20,3.5069331244002297e-10,2.074951414364087e-10,4.938914834436373e-10
1623,UHR.S,2024-02-21,5.3458804518533175e-09,2.7887983834642373e-09,7.902962520242398e-09
1624,UHR.S,2024-02-22,1.9813114406718897e-09,1.12306348982702e-09,2.8395593915167594e-09
1625,UHR.S,2024-02-23,2.0321479677192282e-09,8.118186329716992e-10,3.2524773024667575e-09
1626,UHR.S,2024-02-26,5.156586667963625e-10,3.058677426728937e-10,7.254495909198313e-10
1627,UHR.S,2024-02-27,7.881694864470708e-10,6.553496115937495e-11,1.5108040117347666e-09
1628,UHR.S,2024-02-28,1.7977814331870363e-09,1.1231997213046574e-09,2.472363145069415e-09
1629,UHR.S,2024-02-29,3.864015664851948e-10,1.084986543395961e-10,6.643044786307935e-10
1630,UHR.S,2024-03-01,2.1107060156330468e-10,1.7610612735784052e-10,2.4603507576876883e-10
1631,UHR.S,2024-03-04,2.0744484554477833e-09,1.156728109505748e-09,2.9921688013898186e-09
1632,UHR.S,2024-03-05,1.5361505740138296e-09,8.229842583653831e-10,2.249316889662276e-09
1633,UHR.S,2024-03-06,8.636315870242276e-10,6.748838592013626e-11,1.659774788128319e-09
1634,UHR.S,2024-03-07,5.883138775334782e-10,1.271204203999161e-10,1.0495073346670404e-09
1635,UHR.S,2024-03-08,3.3216125608192863e-09,1.927621962744878e-09,4.7156031588936945e-09
1636,UHR.S,2024-03-11,1.8634449814533983e-09,2.6258778967158913e-10,3.4643021732352073e-09
1637,UHR.S,2024-03-12,4.990915883409761e-10,2.7954059653219286e-10,7.186425801497593e-10
1638,UHR.S,2024-03-13,7.055467662578727e-10,2.1353245190420042e-10,1.197561080611545e-09
1639,UHR.S,2024-03-14,1.3724431548923325e-09,7.849346713452222e-10,1.9599516384394426e-09
1640,UHR.S,2024-03-15,5.28702703940349e-10,2.9823968209907205e-10,7.591657257816259e-10
1641,UHR.S,2024-03-18,1.0582162148129913e-09,4.885414479229416e-10,1.6278909817030409e-09
1642,VLRT.S,2023-12-21,0.004266516511825299,-0.003860404590797407,0.012393437614448005
1643,VLRT.S,2023-12-22,0.0,0.0,0.0
1644,VLRT.S,2023-12-28,0.0,,
1645,VLRT.S,2023-12-29,0.0,0.0,0.0
1646,VLRT.S,2024-01-09,0.00026237075084263643,-0.0027508505254482335,0.0032755920271335063
1647,VLRT.S,2024-01-10,1.4696702332371e-07,-0.0005799301059838798,0.0005802240400305272
1648,VLRT.S,2024-01-12,3.440765518317815e-05,-0.00018074590469341725,0.00024956121505977357
1649,VLRT.S,2024-01-15,0.0015157901036774307,-0.007248420860757249,0.01028000106811211
1650,VLRT.S,2024-01-16,2.54507090099068e-06,-3.823226037242519e-05,4.332240217440655e-05
1651,VLRT.S,2024-01-17,-2.5704956697576818e-05,-0.00024515379420232675,0.0001937438808071731
1652,VLRT.S,2024-01-18,2.6938274535799604e-07,-8.808983949817405e-05,8.862860498889005e-05
1653,VLRT.S,2024-01-22,2.353624354352127e-08,-2.817996697544115e-05,2.822703946252819e-05
1654,VLRT.S,2024-01-23,3.2044581494309925e-05,-0.0006792537750563584,0.0007433429380449782
1655,VLRT.S,2024-01-24,0.017461300501994615,-0.0015496019299214847,0.036472202933910715
1656,VLRT.S,2024-01-26,2.223752651229015e-06,-0.0005407011321348515,0.0005451486374373095
1657,VLRT.S,2024-01-29,0.06364639733387091,0.033863808508614424,0.0934289861591274
1658,VLRT.S,2024-01-31,0.0,,
1659,VLRT.S,2024-02-02,0.08152568484798887,0.017824014079710265,0.14522735561626748
1660,VLRT.S,2024-02-05,3.417245344727528e-05,-0.001127556081822611,0.0011959009887171615
1661,VLRT.S,2024-02-06,0.0,,
1662,VLRT.S,2024-02-12,0.001901900719629176,-0.004676098810526379,0.00847990024978473
1663,VLRT.S,2024-02-14,-1.3516804570454193e-07,-0.00021108447789714989,0.00021081414180574082
1664,VLRT.S,2024-02-15,4.322416100821306e-05,-8.738852239030188e-05,0.000173836844406728
1665,VLRT.S,2024-02-19,1.1046082984337506e-05,-0.00013856585875251381,0.00016065802472118885
1666,VLRT.S,2024-02-23,9.794887037492163e-06,,
1667,VLRT.S,2024-02-27,5.156826037001712e-06,,
1668,VLRT.S,2024-03-04,5.78405227638251e-06,-3.1191922918159275e-05,4.276002747092429e-05
1669,VLRT.S,2024-03-07,6.1016386179805355e-06,,
1670,VLRT.S,2024-03-08,0.04828341448486597,-0.00036187939469988634,0.09692870836443182
1671,VLRT.S,2024-03-12,3.8640978297187653e-07,-0.0002125438190648131,0.00021331663863075688
1672,VLRT.S,2024-03-13,0.001625940287919167,-0.23062099822906418,0.23387287880490248
1673,VLRT.S,2024-03-14,0.0701736419176479,-0.02283736279549567,0.16318464663079146
